district,year,area,production,yield,mean_ndvi,peak_ndvi_x,long_term_ndvi,ndvi_anomaly,max_temp,seasonal_rainfall,peak_ndvi_y,peak_evi,max_water_stress,max_atmospheric_thirst,total_rain_sat
agra,2000,1322.0,2502.0,1.892586989409985,0.3871560301985337,0.5929950066103946,0.3879184184108508,-0.0007623882123171,33.87007517975136,613.7613656141583,0.4498961066379561,0.3388254191726403,-0.0791977503260588,32.5788636343458,3.33274071969529
agra,2001,1318.0,2476.0,1.8786039453717756,0.375599002023239,0.5402334997245453,0.3879184184108508,-0.0123194163876118,33.74356759915839,577.3569415232427,0.5100300422818945,0.880184043322441,-0.1085894160095969,32.8904317639016,4.076692651223909
agra,2002,1134.0,1900.0,1.6754850088183422,0.3350849522259248,0.5446821335016249,0.3879184184108508,-0.052833466184926,35.102838485329414,377.5737419025754,0.5524057300674176,0.3937134432177947,-0.072632693870476,27.020937042199755,2.515517397519334
agra,2003,824.0,1436.0,1.7427184466019416,0.3736864522633354,0.5662913533111733,0.3879184184108508,-0.0142319661475154,32.80959325232871,702.8223476908923,0.5188531319066795,0.3869330262430634,-0.088463662544172,31.84941081940142,2.4111519031172572
agra,2004,1097.0,2575.0,2.347310847766636,0.3525302469360326,0.5451181226360668,0.3879184184108508,-0.0353881714748182,34.293231122907386,554.6620120852357,0.5573194367167115,0.390012162048744,-0.078812653546299,33.22625777982972,2.395200344487753
agra,2005,1021.0,2314.0,2.266405484818805,0.3659088915382473,0.5198357340700552,0.3879184184108508,-0.0220095268726035,34.067140824637185,549.0516707683495,0.5540510502086857,0.4114296849040212,-0.0951656791634385,33.32114231428294,4.344536850423064
agra,2006,1086.0,2056.0,1.8931860036832413,0.3774991055829993,0.5808828985529142,0.3879184184108508,-0.0104193128278515,33.91265990979544,481.4218013209284,0.5508623360586015,0.4059564087973064,-0.1127643659010577,31.97104322966149,7.604041604886757
agra,2007,1395.0,2763.0,1.9806451612903224,0.371783412449273,0.5623617611545041,0.3879184184108508,-0.0161350059615778,34.37153248617691,540.304652509962,0.5160237360729307,0.3998103389803135,-0.0857440165063308,29.4597760829612,2.772906393444079
agra,2008,4176.0,9183.0,2.1989942528735638,0.413980708170586,0.598887253547504,0.3879184184108508,0.0260622897597351,32.26581566038652,848.7361291941895,0.5288290358871531,1.4836964791500389,-0.1012126268225988,31.02371780415693,7.0870673260470065
agra,2008,27.0,59.0,2.185185185185185,0.413980708170586,0.598887253547504,0.3879184184108508,0.0260622897597351,32.26581566038652,848.7361291941895,0.5288290358871531,1.4836964791500389,-0.1012126268225988,31.02371780415693,7.0870673260470065
agra,2009,4816.0,8467.0,1.7580980066445182,0.3767836863950649,0.602520044260916,0.3879184184108508,-0.0111347320157859,34.738448729230164,487.72858608554776,0.5731920011754931,0.4263723929159747,-0.0841432245340988,32.78429810620523,4.86585060951248
agra,2009,35.0,62.0,1.7714285714285714,0.3767836863950649,0.602520044260916,0.3879184184108508,-0.0111347320157859,34.738448729230164,487.72858608554776,0.5731920011754931,0.4263723929159747,-0.0841432245340988,32.78429810620523,4.86585060951248
agra,2010,4342.0,9413.0,2.1678949792722246,0.4101449008724717,0.6546676693400839,0.3879184184108508,0.0222264824616208,33.719186742978344,837.5223317384598,0.5957442289562471,0.4673058865625649,-0.0824931219995892,27.72412959132033,2.665461373866875
agra,2011,6724.0,16803.0,2.498958953004164,0.4223020871360392,0.6439009175594246,0.3879184184108508,0.0343836687251883,32.99444205822776,817.0280626485829,0.6423971008559216,0.4817318304282476,-0.089080109726157,31.90479450595307,8.500273104207546
agra,2011,30.0,75.0,2.5,0.4223020871360392,0.6439009175594246,0.3879184184108508,0.0343836687251883,32.99444205822776,817.0280626485829,0.6423971008559216,0.4817318304282476,-0.089080109726157,31.90479450595307,8.500273104207546
agra,2012,3556.0,8975.0,2.5239032620922384,0.3826487958270276,0.6361925111184352,0.3879184184108508,-0.0052696225838232,33.69094137756368,803.3625594437717,0.5764446624873159,0.4799169894153436,-0.0835916331720138,31.40810664914634,7.621887668581473
agra,2012,37.0,94.0,2.5405405405405403,0.3826487958270276,0.6361925111184352,0.3879184184108508,-0.0052696225838232,33.69094137756368,803.3625594437717,0.5764446624873159,0.4799169894153436,-0.0835916331720138,31.40810664914634,7.621887668581473
agra,2013,8691.0,22475.0,2.586008514555287,0.4408292239911311,0.65530840695298,0.3879184184108508,0.0529108055802802,32.188455298922754,799.0206558510536,0.6233269651813632,0.4501586591439609,-0.0806667102257327,31.415872095604232,10.503794426046118
agra,2014,10164.0,24231.0,2.3840023612750887,0.3887971766675427,0.6187930280756351,0.3879184184108508,0.0008787582566918,34.83437764360113,439.9440375210871,0.6029116935868865,0.4311360621162073,-0.0735008763717502,33.90891752714618,6.735328373183229
aligarh,2000,34648.0,68335.0,1.9722639113368736,0.4361773556181527,0.6287185112695565,0.4369526210035238,-0.000775265385371,33.02396029503288,674.1838686346771,0.6222909855813725,0.4137595513707773,-0.0752854332303599,32.32907916097402,3.5305693160813303
aligarh,2001,33654.0,65137.0,1.9354905806144889,0.4391420265639821,0.6371846909825388,0.4369526210035238,0.0021894055604583,33.70921996422833,495.742211949221,0.6350222992918615,0.4854284446662735,-0.103229667010749,32.94227702322594,3.693118379811941
aligarh,2002,26117.0,45992.0,1.7609985832982349,0.377825071709309,0.5740761865030918,0.4369526210035238,-0.0591275492942147,34.51919933762318,404.1327289027778,0.6131850848439816,0.4262539946855059,-0.0471691648831625,26.515247207265123,3.0703328779233323
